time_period,time_identifier,geographic_level,country_code,country_name,characteristic_group,characteristic,school_type,gender,no_schools,t_mtc_eligible_pupils,t_mtc_pupils_completed_check,t_mtc_eligible_pupils_not_completed_check,t_mtc_scored_25,t_mtc_scored_24,t_mtc_scored_23,t_mtc_scored_22,t_mtc_scored_21,t_mtc_scored_20,t_mtc_scored_19,t_mtc_scored_18,t_mtc_scored_17,t_mtc_scored_16,t_mtc_scored_15,t_mtc_scored_14,t_mtc_scored_13,t_mtc_scored_12,t_mtc_scored_11,t_mtc_scored_10,t_mtc_scored_9,t_mtc_scored_8,t_mtc_scored_7,t_mtc_scored_6,t_mtc_scored_5,t_mtc_scored_4,t_mtc_scored_3,t_mtc_scored_2,t_mtc_scored_1,t_mtc_scored_0,t_mtc_absent,t_mtc_unable_to_participate,t_mtc_working_below,t_mtc_just_arrived,t_mtc_missing_reason,t_mtc_sum_scores,mtc_average_score,pt_mtc_eligible_pupils_completed_check,pt_mtc_eligible_pupils_not_completed_check,pt_mtc_scored_25,pt_mtc_scored_24,pt_mtc_scored_23,pt_mtc_scored_22,pt_mtc_scored_21,pt_mtc_scored_20,pt_mtc_scored_19,pt_mtc_scored_18,pt_mtc_scored_17,pt_mtc_scored_16,pt_mtc_scored_15,pt_mtc_scored_14,pt_mtc_scored_13,pt_mtc_scored_12,pt_mtc_scored_11,pt_mtc_scored_10,pt_mtc_scored_9,pt_mtc_scored_8,pt_mtc_scored_7,pt_mtc_scored_6,pt_mtc_scored_5,pt_mtc_scored_4,pt_mtc_scored_3,pt_mtc_scored_2,pt_mtc_scored_1,pt_mtc_scored_0,pt_mtc_absent,pt_mtc_unable_to_participate,pt_mtc_working_below,pt_mtc_just_arrived,pt_mtc_missing_reason
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - Traveller of Irish heritage Not known to be FSM eligible,State-funded schools,Total,186,182,149,33,21,7,4,4,4,5,6,5,1,5,10,8,11,7,8,6,12,6,1,2,3,2,4,3,3,1,12,3,11,0,7,2214,14.9,82,18,12,4,2,2,2,3,3,3,1,3,5,4,6,4,4,3,7,3,1,1,2,1,2,2,2,1,7,2,6,0,4
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - White British FSM eligible,State-funded schools,Boys,12975,55191,50077,5114,8262,4253,3011,2462,2490,2317,2132,2130,2096,2093,1948,2050,1924,1839,1780,1592,1459,1319,1079,811,662,538,464,335,393,638,568,505,3451,22,568,863156,17.2,91,9,15,8,5,4,5,4,4,4,4,4,4,4,3,3,3,3,3,2,2,1,1,1,1,1,1,1,1,1,6,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - White British FSM eligible,State-funded schools,Girls,12604,52185,49256,2929,6464,3530,2690,2363,2101,2120,2048,2073,2219,2222,2206,2332,2286,2254,2131,1974,1688,1522,1237,929,621,531,455,319,381,560,461,230,1927,17,294,811097,16.5,94,6,12,7,5,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,1,1,1,1,1,1,1,0,4,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - White British FSM eligible,State-funded schools,Total,14602,107376,99333,8043,14726,7783,5701,4825,4591,4437,4180,4203,4315,4315,4154,4382,4210,4093,3911,3566,3147,2841,2316,1740,1283,1069,919,654,774,1198,1029,735,5378,39,862,1674253,16.9,93,7,14,7,5,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,2,2,1,1,1,1,1,1,1,1,5,0,1
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - White British Not known to be FSM eligible,State-funded schools,Boys,15248,158749,153294,5455,43303,19197,12548,9585,8097,7203,6501,5909,5404,4956,4673,4344,3833,3515,3023,2566,2089,1764,1279,941,626,514,410,274,296,444,737,651,3404,7,656,3094524,20.2,97,3,27,12,8,6,5,5,4,4,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - White British Not known to be FSM eligible,State-funded schools,Girls,14961,151649,148430,3219,35967,17873,11915,9637,8031,7280,6613,6277,5923,5497,5212,4908,4529,3921,3370,2867,2341,1970,1333,837,601,410,311,230,264,313,639,305,1884,11,380,2931758,19.8,98,2,24,12,8,6,5,5,4,4,4,4,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Ethnicity by FSM,White - White British Not known to be FSM eligible,State-funded schools,Total,15682,310398,301724,8674,79270,37070,24463,19222,16128,14483,13114,12186,11327,10453,9885,9252,8362,7436,6393,5433,4430,3734,2612,1778,1227,924,721,504,560,757,1376,956,5288,18,1036,6026282,20,97,3,26,12,8,6,5,5,4,4,4,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,First language,First language unclassified,State-funded schools,Boys,2274,2852,2484,368,493,246,193,151,130,121,105,83,101,93,102,77,57,63,55,51,41,46,37,41,35,26,32,20,26,59,21,35,112,187,13,44737,18,87,13,17,9,7,5,5,4,4,3,4,3,4,3,2,2,2,2,1,2,1,1,1,1,1,1,1,2,1,1,4,7,0
202122,Academic year,National,E92000001,England,First language,First language unclassified,State-funded schools,Girls,2249,2839,2463,376,449,248,186,134,126,119,91,99,95,92,71,99,76,73,66,78,48,59,30,30,20,28,27,27,37,55,31,37,103,188,17,43526,17.7,87,13,16,9,7,5,4,4,3,3,3,3,3,3,3,3,2,3,2,2,1,1,1,1,1,1,1,2,1,1,4,7,1
202122,Academic year,National,E92000001,England,First language,First language unclassified,State-funded schools,Total,3756,5691,4947,744,942,494,379,285,256,240,196,182,196,185,173,176,133,136,121,129,89,105,67,71,55,54,59,47,63,114,52,72,215,375,30,88263,17.8,87,13,17,9,7,5,4,4,3,3,3,3,3,3,2,2,2,2,2,2,1,1,1,1,1,1,1,2,1,1,4,7,1
202122,Academic year,National,E92000001,England,First language,Known or believed to be English,State-funded schools,Boys,16285,260764,247588,13176,66846,29600,19070,14585,12559,11168,10181,9428,8775,8244,7683,7387,6670,6168,5537,4820,4110,3533,2721,2015,1452,1229,1009,720,808,1270,1575,1479,8556,36,1530,4874689,19.7,95,5,26,11,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,3,0,1
202122,Academic year,National,E92000001,England,First language,Known or believed to be English,State-funded schools,Girls,16130,248635,241076,7559,56054,27157,18086,14504,12148,11234,10303,9885,9492,8959,8625,8364,7839,7090,6358,5577,4657,3985,2953,2044,1402,1087,871,628,726,1048,1385,675,4619,37,843,4628214,19.2,97,3,23,11,7,6,5,5,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,First language,Known or believed to be English,State-funded schools,Total,16353,509399,488664,20735,122900,56757,37156,29089,24707,22402,20484,19313,18267,17203,16308,15751,14509,13258,11895,10397,8767,7518,5674,4059,2854,2316,1880,1348,1534,2318,2960,2154,13175,73,2373,9502903,19.4,96,4,24,11,7,6,5,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,1,0,3,0,0
202122,Academic year,National,E92000001,England,First language,Known or believed to be other than English,State-funded schools,Boys,10319,70010,66861,3149,26158,9964,5547,3768,2825,2346,2014,1777,1615,1391,1425,1153,1113,935,898,764,611,597,473,320,243,198,148,134,143,301,369,374,2048,26,332,1428863,21.4,96,4,37,14,8,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,1,1,3,0,0
202122,Academic year,National,E92000001,England,First language,Known or believed to be other than English,State-funded schools,Girls,10038,67159,65216,1943,22999,9399,5268,3680,3054,2467,2221,1989,1794,1663,1543,1424,1324,1185,1002,882,798,642,494,355,203,152,130,121,152,275,330,184,1189,34,206,1365924,20.9,97,3,34,14,8,5,5,4,3,3,3,2,2,2,2,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,First language,Known or believed to be other than English,State-funded schools,Total,11886,137169,132077,5092,49157,19363,10815,7448,5879,4813,4235,3766,3409,3054,2968,2577,2437,2120,1900,1646,1409,1239,967,675,446,350,278,255,295,576,699,558,3237,60,538,2794787,21.2,96,4,36,14,8,5,4,4,3,3,2,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Free school meal status,FSM eligible,State-funded schools,Boys,14419,88073,80545,7528,17249,8128,5327,4147,3845,3521,3204,3147,3035,2953,2798,2849,2725,2534,2450,2201,1974,1796,1466,1087,852,733,614,473,545,892,841,773,5066,35,813,1463674,18.2,91,9,20,9,6,5,4,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,1,1,1,1,1,6,0,1
202122,Academic year,National,E92000001,England,Free school meal status,FSM eligible,State-funded schools,Girls,14128,83771,79323,4448,14177,6992,4763,3987,3514,3410,3212,3169,3241,3253,3210,3254,3192,3125,2959,2702,2319,2034,1682,1268,837,704,575,420,510,814,726,361,2877,39,445,1385577,17.5,95,5,17,8,6,5,4,4,4,4,4,4,4,4,4,4,4,3,3,2,2,2,1,1,1,1,1,1,1,0,3,0,1
202122,Academic year,National,E92000001,England,Free school meal status,FSM eligible,State-funded schools,Total,15513,171844,159868,11976,31426,15120,10090,8134,7359,6931,6416,6316,6276,6206,6008,6103,5917,5659,5409,4903,4293,3830,3148,2355,1689,1437,1189,893,1055,1706,1567,1134,7943,74,1258,2849251,17.8,93,7,18,9,6,5,4,4,4,4,4,4,3,4,3,3,3,3,2,2,2,1,1,1,1,1,1,1,1,1,5,0,1
202122,Academic year,National,E92000001,England,Free school meal status,Not known to be FSM eligible,State-funded schools,Boys,16242,245553,236388,9165,76248,31682,19483,14357,11669,10114,9096,8141,7456,6775,6412,5768,5115,4632,4040,3434,2788,2380,1765,1289,878,720,575,401,432,738,1124,1115,5650,214,1062,4884615,20.7,96,4,31,13,8,6,5,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Free school meal status,Not known to be FSM eligible,State-funded schools,Girls,16024,234862,229432,5430,65325,29812,18777,14331,11814,10410,9403,8804,8140,7461,7029,6633,6047,5223,4467,3835,3184,2652,1795,1161,788,563,453,356,405,564,1020,535,3034,220,621,4652087,20.3,98,2,28,13,8,6,5,4,4,4,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0
202122,Academic year,National,E92000001,England,Free school meal status,Not known to be FSM eligible,State-funded schools,Total,16329,480415,465820,14595,141573,61494,38260,28688,23483,20524,18499,16945,15596,14236,13441,12401,11162,9855,8507,7269,5972,5032,3560,2450,1666,1283,1028,757,837,1302,2144,1650,8684,434,1683,9536702,20.5,97,3,29,13,8,6,5,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,April,State-funded schools,Boys,11697,25986,24602,1384,6829,3048,1946,1425,1137,1128,972,886,816,817,773,747,627,580,540,495,395,334,284,188,163,109,102,66,76,119,150,161,870,22,181,486944,19.8,95,5,26,12,7,5,4,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,3,0,1
202122,Academic year,National,E92000001,England,Month of birth,April,State-funded schools,Girls,11395,24712,23902,810,5660,2777,1808,1493,1231,1079,1032,904,895,859,839,772,760,649,623,525,481,386,288,207,158,105,93,72,75,131,130,68,504,21,87,460395,19.3,97,3,23,11,7,6,5,4,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,1,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,April,State-funded schools,Total,14273,50698,48504,2194,12489,5825,3754,2918,2368,2207,2004,1790,1711,1676,1612,1519,1387,1229,1163,1020,876,720,572,395,321,214,195,138,151,250,280,229,1374,43,268,947339,19.5,96,4,25,11,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,1,0,3,0,1
202122,Academic year,National,E92000001,England,Month of birth,August,State-funded schools,Boys,12023,28316,26672,1644,6775,3183,2095,1518,1262,1207,1081,944,957,864,870,772,756,719,676,599,479,462,343,251,180,145,135,94,115,190,181,168,1101,23,171,515456,19.3,94,6,24,11,7,5,4,4,4,3,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,1,1,1,4,0,1
202122,Academic year,National,E92000001,England,Month of birth,August,State-funded schools,Girls,11749,27132,26135,997,5796,2772,1919,1489,1286,1180,1045,1027,1057,975,910,917,887,917,718,649,598,519,398,273,175,145,115,76,112,180,137,86,653,21,100,490272,18.8,96,4,21,10,7,5,5,4,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,1,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,August,State-funded schools,Total,14460,55448,52807,2641,12571,5955,4014,3007,2548,2387,2126,1971,2014,1839,1780,1689,1643,1636,1394,1248,1077,981,741,524,355,290,250,170,227,370,318,254,1754,44,271,1005728,19,95,5,23,11,7,5,5,4,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,1,1,0,3,0,0
202122,Academic year,National,E92000001,England,Month of birth,December,State-funded schools,Boys,11949,28008,26738,1270,8339,3432,2082,1576,1326,1153,1030,918,820,797,735,661,637,566,522,421,350,355,246,200,119,112,82,64,78,117,175,162,762,22,149,542804,20.3,95,5,30,12,7,6,5,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,1,3,0,1
202122,Academic year,National,E92000001,England,Month of birth,December,State-funded schools,Girls,11652,26703,25980,723,7145,3173,2012,1525,1280,1141,1060,1018,910,824,825,817,717,668,606,510,433,369,256,171,125,88,69,58,78,102,135,76,405,20,87,515382,19.8,97,3,27,12,8,6,5,4,4,4,3,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,December,State-funded schools,Total,14394,54711,52718,1993,15484,6605,4094,3101,2606,2294,2090,1936,1730,1621,1560,1478,1354,1234,1128,931,783,724,502,371,244,200,151,122,156,219,310,238,1167,42,236,1058186,20.1,96,4,28,12,7,6,5,4,4,4,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,February,State-funded schools,Boys,11549,25184,23932,1252,7104,2995,1861,1405,1234,973,928,848,786,757,695,642,578,516,495,403,343,339,245,159,129,124,105,69,67,132,146,140,816,20,130,479660,20,95,5,28,12,7,6,5,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,1,1,1,3,0,1
202122,Academic year,National,E92000001,England,Month of birth,February,State-funded schools,Girls,11221,23958,23254,704,6039,2796,1808,1338,1154,1018,944,884,872,828,778,704,731,617,542,502,412,322,252,177,130,109,71,57,55,114,137,59,411,24,73,455606,19.6,97,3,25,12,8,6,5,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,February,State-funded schools,Total,14170,49142,47186,1956,13143,5791,3669,2743,2388,1991,1872,1732,1658,1585,1473,1346,1309,1133,1037,905,755,661,497,336,259,233,176,126,122,246,283,199,1227,44,203,935266,19.8,96,4,27,12,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,1,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,January,State-funded schools,Boys,12040,28117,26769,1348,8225,3363,2050,1553,1335,1126,987,971,867,802,791,686,666,599,519,433,399,308,254,191,131,126,93,73,77,144,165,150,863,20,150,540004,20.2,95,5,29,12,7,6,5,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,0,1,1,1,3,0,1
202122,Academic year,National,E92000001,England,Month of birth,January,State-funded schools,Girls,11719,26689,25863,826,6870,3084,1986,1534,1300,1179,1086,979,950,915,874,790,750,676,590,535,428,325,263,191,131,102,82,64,67,112,178,80,472,19,77,509933,19.7,97,3,26,12,7,6,5,4,4,4,4,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,January,State-funded schools,Total,14356,54806,52632,2174,15095,6447,4036,3087,2635,2305,2073,1950,1817,1717,1665,1476,1416,1275,1109,968,827,633,517,382,262,228,175,137,144,256,343,230,1335,39,227,1049937,19.9,96,4,28,12,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,July,State-funded schools,Boys,12152,28923,27208,1715,7046,3268,2088,1571,1339,1206,1113,1025,936,850,895,823,785,698,621,580,495,414,361,251,184,140,118,95,113,193,173,187,1157,25,173,528612,19.4,94,6,24,11,7,5,5,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,1,1,1,4,0,1
202122,Academic year,National,E92000001,England,Month of birth,July,State-funded schools,Girls,11765,27627,26617,1010,5974,2973,1938,1562,1325,1170,1027,1047,1022,1005,961,968,920,789,762,728,528,514,376,252,178,142,127,88,103,138,155,97,630,26,102,502861,18.9,96,4,22,11,7,6,5,4,4,4,4,4,3,4,3,3,3,3,2,2,1,1,1,1,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,July,State-funded schools,Total,14454,56550,53825,2725,13020,6241,4026,3133,2664,2376,2140,2072,1958,1855,1856,1791,1705,1487,1383,1308,1023,928,737,503,362,282,245,183,216,331,328,284,1787,51,275,1031473,19.2,95,5,23,11,7,6,5,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,1,1,1,3,0,0
202122,Academic year,National,E92000001,England,Month of birth,June,State-funded schools,Boys,11774,26710,25197,1513,6657,3048,1863,1503,1226,1140,951,975,918,857,720,784,690,636,541,516,451,398,313,261,165,137,123,90,85,149,182,149,1007,22,153,491471,19.5,94,6,25,11,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,1,1,1,4,0,1
202122,Academic year,National,E92000001,England,Month of birth,June,State-funded schools,Girls,11456,25718,24813,905,5734,2901,1820,1489,1171,1214,978,994,900,875,888,894,774,763,672,608,494,441,325,257,146,117,89,64,79,126,151,65,562,28,99,474226,19.1,96,4,22,11,7,6,5,5,4,4,3,3,3,3,3,3,3,2,2,2,1,1,1,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,June,State-funded schools,Total,14250,52428,50010,2418,12391,5949,3683,2992,2397,2354,1929,1969,1818,1732,1608,1678,1464,1399,1213,1124,945,839,638,518,311,254,212,154,164,275,333,214,1569,50,252,965697,19.3,95,5,24,11,7,6,5,4,4,4,3,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,1,1,0,3,0,0
202122,Academic year,National,E92000001,England,Month of birth,March,State-funded schools,Boys,11962,27431,26033,1398,7567,3258,2062,1565,1235,1074,979,965,893,788,765,687,680,571,524,514,413,341,280,196,164,106,102,74,80,150,157,168,914,19,140,519446,20,95,5,28,12,8,6,5,4,4,4,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,1,3,0,1
202122,Academic year,National,E92000001,England,Month of birth,March,State-funded schools,Girls,11510,26109,25298,811,6451,3000,1877,1412,1231,1086,1057,1016,937,955,907,797,749,673,623,545,494,415,282,200,130,107,90,78,86,100,130,73,482,28,98,492070,19.5,97,3,25,11,7,5,5,4,4,4,4,4,3,3,3,3,2,2,2,2,1,1,0,0,0,0,0,0,0,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,March,State-funded schools,Total,14326,53540,51331,2209,14018,6258,3939,2977,2466,2160,2036,1981,1830,1743,1672,1484,1429,1244,1147,1059,907,756,562,396,294,213,192,152,166,250,287,241,1396,47,238,1011516,19.7,96,4,26,12,7,6,5,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,1,0,3,0,0
202122,Academic year,National,E92000001,England,Month of birth,May,State-funded schools,Boys,12023,27842,26339,1503,7194,3244,2013,1480,1406,1178,1099,944,929,856,820,728,671,622,591,508,447,378,268,216,177,134,110,80,98,148,143,160,1012,18,170,519501,19.7,95,5,26,12,7,5,5,4,4,3,3,3,3,3,2,2,2,2,2,1,1,1,1,0,0,0,0,1,1,1,4,0,1
202122,Academic year,National,E92000001,England,Month of birth,May,State-funded schools,Girls,11586,26097,25205,892,5903,2879,1889,1512,1256,1107,1073,1023,976,892,860,884,797,733,643,593,552,448,329,224,146,109,91,69,88,129,142,81,561,22,86,482863,19.2,97,3,23,11,7,6,5,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,May,State-funded schools,Total,14398,53939,51544,2395,13097,6123,3902,2992,2662,2285,2172,1967,1905,1748,1680,1612,1468,1355,1234,1101,999,826,597,440,323,243,201,149,186,277,285,241,1573,40,256,1002364,19.4,96,4,24,11,7,6,5,4,4,4,4,3,3,3,3,3,2,2,2,2,1,1,1,0,0,0,0,1,1,0,3,0,0
202122,Academic year,National,E92000001,England,Month of birth,November,State-funded schools,Boys,11873,27582,26356,1226,8548,3428,2118,1555,1309,1123,977,887,826,775,682,673,589,539,466,400,312,278,207,155,108,112,73,65,62,89,160,139,760,18,149,541529,20.5,96,4,31,12,8,6,5,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,1,3,0,1
202122,Academic year,National,E92000001,England,Month of birth,November,State-funded schools,Girls,11690,27007,26247,760,7494,3209,2048,1570,1321,1178,1079,1012,936,868,811,783,721,632,556,454,377,315,236,174,109,90,74,58,64,78,146,78,428,20,88,526484,20.1,97,3,28,12,8,6,5,4,4,4,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,November,State-funded schools,Total,14379,54589,52603,1986,16042,6637,4166,3125,2630,2301,2056,1899,1762,1643,1493,1456,1310,1171,1022,854,689,593,443,329,217,202,147,123,126,167,306,217,1188,38,237,1068013,20.3,96,4,29,12,8,6,5,4,4,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,October,State-funded schools,Boys,12217,29622,28378,1244,9492,3800,2268,1653,1369,1147,1090,942,827,790,777,693,575,563,489,379,344,287,228,157,102,112,79,57,64,94,172,151,736,18,167,587144,20.7,96,4,32,13,8,6,5,4,4,3,3,3,3,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,1,2,0,1
202122,Academic year,National,E92000001,England,Month of birth,October,State-funded schools,Girls,11984,28733,28030,703,8184,3625,2208,1687,1398,1232,1223,1125,996,870,786,809,729,636,534,488,354,330,237,146,94,80,67,47,52,93,148,87,381,8,79,568312,20.3,98,2,28,13,8,6,5,4,4,4,3,3,3,3,3,2,2,2,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
202122,Academic year,National,E92000001,England,Month of birth,October,State-funded schools,Total,14572,58355,56408,1947,17676,7425,4476,3340,2767,2379,2313,2067,1823,1660,1563,1502,1304,1199,1023,867,698,617,465,303,196,192,146,104,116,187,320,238,1117,26,246,1155456,20.5,97,3,30,13,8,6,5,4,4,4,3,3,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,September,State-funded schools,Boys,12265,29905,28709,1196,9721,3743,2364,1700,1336,1180,1093,983,916,775,687,721,586,557,506,387,334,282,202,151,108,96,67,47,62,105,161,153,718,22,142,595718,20.8,96,4,33,13,8,6,4,4,4,3,3,3,2,2,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,1,2,0,0
202122,Academic year,National,E92000001,England,Month of birth,September,State-funded schools,Girls,11953,28148,27411,737,8252,3615,2227,1707,1375,1236,1011,944,930,848,800,752,704,595,557,400,352,302,235,157,103,73,60,45,56,75,157,46,422,22,90,559260,20.4,97,3,29,13,8,6,5,4,4,3,3,3,3,3,3,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,1,0,0
202122,Academic year,National,E92000001,England,Month of birth,September,State-funded schools,Total,14526,58053,56120,1933,17973,7358,4591,3407,2711,2416,2104,1927,1846,1623,1487,1473,1290,1152,1063,787,686,584,437,308,211,169,127,92,118,180,318,199,1140,44,232,1154978,20.6,97,3,31,13,8,6,5,4,4,3,3,3,3,3,2,2,2,1,1,1,1,1,0,0,0,0,0,0,1,0,2,0,0
202122,Academic year,National,E92000001,England,SEN primary need,Autistic spectrum disorder,State-funded schools,Boys,5816,10785,6807,3978,1476,713,386,324,305,269,258,240,233,231,236,235,201,212,216,181,162,191,142,115,92,68,78,48,70,125,91,605,2721,1,560,120657,17.7,63,37,14,7,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,6,25,0,5
202122,Academic year,National,E92000001,England,SEN primary need,Autistic spectrum disorder,State-funded schools,Girls,2423,3117,2016,1101,384,158,115,97,78,85,78,61,73,71,65,83,57,72,72,72,67,56,64,42,32,25,23,17,16,53,33,177,756,1,134,33850,16.8,65,35,12,5,4,3,3,3,3,2,2,2,2,3,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,6,24,0,4
202122,Academic year,National,E92000001,England,SEN primary need,Autistic spectrum disorder,State-funded schools,Total,6796,13902,8823,5079,1860,871,501,421,383,354,336,301,306,302,301,318,258,284,288,253,229,247,206,157,124,93,101,65,86,178,124,782,3477,2,694,154507,17.5,63,37,13,6,4,3,3,3,2,2,2,2,2,2,2,2,2,2,2,2,1,1,1,1,1,0,1,1,1,6,25,0,5
202122,Academic year,National,E92000001,England,SEN primary need,Hearing impairment,State-funded schools,Boys,842,925,842,83,190,85,49,47,28,36,44,30,31,35,36,31,31,19,18,21,28,21,12,13,6,3,8,6,5,9,7,7,58,0,11,15400,18.3,91,9,21,9,5,5,3,4,5,3,3,4,4,3,3,2,2,2,3,2,1,1,1,0,1,1,1,1,1,1,6,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Hearing impairment,State-funded schools,Girls,800,877,796,81,137,78,55,39,31,32,44,29,35,28,26,25,31,26,29,36,23,20,15,5,13,5,6,7,12,9,10,7,57,0,7,13877,17.4,91,9,16,9,6,4,4,4,5,3,4,3,3,3,4,3,3,4,3,2,2,1,1,1,1,1,1,1,1,1,6,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Hearing impairment,State-funded schools,Total,1542,1802,1638,164,327,163,104,86,59,68,88,59,66,63,62,56,62,45,47,57,51,41,27,18,19,8,14,13,17,18,17,14,115,0,18,29277,17.9,91,9,18,9,6,5,3,4,5,3,4,3,3,3,3,2,3,3,3,2,1,1,1,0,1,1,1,1,1,1,6,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Moderate learning difficulty,State-funded schools,Boys,6968,14129,12362,1767,1006,604,500,389,427,416,442,458,482,477,502,537,621,650,664,656,586,596,484,399,295,243,208,178,203,339,115,133,1428,3,88,173698,14.1,87,13,7,4,4,3,3,3,3,3,3,3,4,4,4,5,5,5,4,4,3,3,2,2,1,1,1,2,1,1,10,0,1
202122,Academic year,National,E92000001,England,SEN primary need,Moderate learning difficulty,State-funded schools,Girls,5604,9905,8565,1340,421,264,200,192,208,225,242,257,298,290,342,397,465,531,515,515,561,550,485,351,238,216,179,151,184,288,73,74,1115,5,73,105430,12.3,86,14,4,3,2,2,2,2,2,3,3,3,3,4,5,5,5,5,6,6,5,4,2,2,2,2,2,3,1,1,11,0,1
